playerID,full_name,role,era_label,ovr_3y,rarity_3y,str_val_3y,ctl_val_3y,grt_val_3y,mov_val_3y,sta_val_3y,ovr_7y,rarity_7y,str_val_7y,ctl_val_7y,grt_val_7y,mov_val_7y,sta_val_7y,ovr_diff,str_diff,ctl_diff,grt_diff,mov_diff,sta_diff
hetkijo01,Johnny Hetki,RP,Integration (1942-1960),64.0,Uncommon,23.5,75.0,40.7,71.9,45.0,57.5,Common,24.3,69.1,31.8,44.0,30.7,6.5,-0.8000000000000007,5.900000000000006,8.900000000000002,27.900000000000006,14.3
heussed01,Ed Heusser,RP,Integration (1942-1960),72.2,Rare,5.0,88.8,31.1,86.8,79.3,65.2,Uncommon,5.0,89.5,32.4,76.2,57.9,7.0,0.0,-0.7000000000000028,-1.2999999999999972,10.599999999999994,21.4
hevinjo02,Joe Heving,RP,Golden Era (1920-1941),70.5,Rare,38.7,56.0,67.4,71.2,49.1,66.1,Uncommon,42.8,55.9,53.0,65.4,47.7,4.400000000000006,-4.099999999999994,0.10000000000000142,14.400000000000006,5.799999999999997,1.3999999999999986
hibbagr01,Greg Hibbard,SP,Big Hair Era (1977-1993),65.5,Uncommon,16.3,77.4,18.9,70.3,79.3,59.5,Common,15.1,75.0,18.4,50.5,73.6,6.0,1.200000000000001,2.4000000000000057,0.5,19.799999999999997,5.700000000000003
hickebr01,Bryan Hickerson,RP,Steroid Era (1994-2005),59.8,Common,45.7,67.1,28.7,54.3,42.4,56.5,Common,57.9,56.7,13.7,13.3,41.0,3.299999999999997,-12.199999999999996,10.399999999999991,15.0,41.0,1.3999999999999986
hickeke01,Kevin Hickey,RP,Big Hair Era (1977-1993),58.7,Common,33.4,40.1,56.6,61.0,28.6,57.6,Common,36.8,41.5,57.2,43.2,23.5,1.1000000000000014,-3.3999999999999986,-1.3999999999999986,-0.6000000000000014,17.799999999999997,5.100000000000001
hicksjo03,Jordan Hicks,RP,Modern Era (2016-Pres),59.5,Common,54.9,17.7,53.9,82.5,24.6,59.6,Common,59.0,16.6,52.3,76.5,30.0,-0.10000000000000142,-4.100000000000001,1.0999999999999979,1.6000000000000014,6.0,-5.399999999999999
higbeki01,Kirby Higbe,SP,Integration (1942-1960),67.7,Uncommon,41.5,25.3,63.3,63.3,77.8,78.1,Rare,47.7,22.6,76.6,81.3,92.7,-10.399999999999991,-6.200000000000003,2.6999999999999993,-13.299999999999997,-18.0,-14.900000000000006
higgide01,Dennis Higgins,RP,Expansion (1961-1976),63.5,Uncommon,74.0,23.9,68.5,41.9,45.7,60.0,Uncommon,76.8,11.0,69.2,53.9,29.3,3.5,-2.799999999999997,12.899999999999999,-0.7000000000000028,-12.0,16.400000000000002
higuete01,Teddy Higuera,SP,Big Hair Era (1977-1993),87.2,Epic,90.8,69.0,70.8,46.4,96.5,83.4,Epic,78.6,72.5,69.4,49.4,80.7,3.799999999999997,12.200000000000003,-3.5,1.3999999999999915,-3.0,15.799999999999997
hildeor01,Oral Hildebrand,SP,Golden Era (1920-1941),59.4,Common,29.0,33.3,39.4,45.2,84.3,59.0,Common,31.2,28.4,45.3,41.9,77.8,0.3999999999999986,-2.1999999999999993,4.899999999999999,-5.899999999999999,3.3000000000000043,6.5
hilgeto01,Tom Hilgendorf,RP,Expansion (1961-1976),58.2,Common,40.8,41.4,42.0,48.1,39.7,57.8,Common,40.7,45.5,41.2,50.8,26.8,0.4000000000000057,0.09999999999999432,-4.100000000000001,0.7999999999999972,-2.6999999999999957,12.900000000000002
hillbi01,Bill Hill,SP,The Genesis Era (1871-1900),66.9,Uncommon,37.8,24.9,43.0,62.7,99.6,69.4,Uncommon,43.7,32.5,47.0,61.6,93.1,-2.5,-5.900000000000006,-7.600000000000001,-4.0,1.1000000000000014,6.5
hillca01,Carmen Hill,SP,Golden Era (1920-1941),72.5,Rare,25.9,61.3,60.2,63.8,81.4,66.2,Uncommon,27.2,60.1,63.0,63.2,51.5,6.299999999999997,-1.3000000000000007,1.1999999999999957,-2.799999999999997,0.5999999999999943,29.900000000000006
hillefr01,Frank Hiller,RP,Integration (1942-1960),57.6,Common,27.3,79.4,30.9,8.8,55.6,57.2,Common,27.9,75.4,31.5,21.3,38.1,0.3999999999999986,-0.5999999999999979,4.0,-0.6000000000000014,-12.5,17.5
hillejo01,John Hiller,RP,Expansion (1961-1976),81.6,Epic,95.2,32.6,80.8,70.5,60.8,82.3,Epic,92.2,36.4,98.5,63.8,53.2,-0.7000000000000028,3.0,-3.799999999999997,-17.700000000000003,6.700000000000003,7.599999999999994
hillji01,Jimmy Hill,SP,Golden Era (1920-1941),65.1,Uncommon,94.5,5.0,69.6,48.6,43.0,67.3,Uncommon,94.1,5.0,71.2,48.7,50.5,-2.200000000000003,0.4000000000000057,0.0,-1.6000000000000085,-0.10000000000000142,-7.5
hillke01,Ken Hill,SP,Steroid Era (1994-2005),76.9,Rare,41.6,58.2,49.7,78.3,87.2,74.7,Rare,35.4,50.0,56.4,81.5,80.3,2.200000000000003,6.200000000000003,8.200000000000003,-6.699999999999996,-3.200000000000003,6.900000000000006
hillmda01,Dave Hillman,RP,Integration (1942-1960),60.1,Uncommon,46.5,75.8,38.8,21.6,57.6,58.4,Common,46.4,76.2,35.6,15.2,41.6,1.7000000000000028,0.10000000000000142,-0.4000000000000057,3.1999999999999957,6.400000000000002,16.0
hillri01,Rich Hill,SP,Modern Era (2016-Pres),71.7,Rare,66.3,58.9,64.4,50.1,48.7,76.1,Rare,76.4,60.5,82.2,34.6,57.2,-4.3999999999999915,-10.100000000000009,-1.6000000000000014,-17.799999999999997,15.5,-8.5
hillti01,Tim Hill,RP,Modern Era (2016-Pres),56.6,Common,26.9,57.5,21.3,55.1,23.6,59.1,Common,31.9,65.1,39.9,64.1,24.9,-2.5,-5.0,-7.599999999999994,-18.599999999999998,-8.999999999999993,-1.2999999999999972
hitchst01,Sterling Hitchcock,SP,Steroid Era (1994-2005),64.7,Uncommon,72.8,56.5,43.2,5.9,80.4,59.7,Common,66.3,56.9,42.8,11.1,60.2,5.0,6.5,-0.3999999999999986,0.4000000000000057,-5.199999999999999,20.200000000000003
hobbigl01,Glen Hobbie,SP,Integration (1942-1960),64.3,Uncommon,56.5,36.8,43.4,35.6,85.1,61.3,Uncommon,56.3,49.1,35.3,28.5,76.1,3.0,0.20000000000000284,-12.300000000000004,8.100000000000001,7.100000000000001,9.0
hochelu01,Luke Hochevar,RP,Efficiency Era (2006-2015),62.9,Uncommon,49.6,62.1,44.7,37.9,57.5,59.8,Common,46.3,65.8,43.1,40.8,42.3,3.1000000000000014,3.3000000000000043,-3.6999999999999957,1.6000000000000014,-2.8999999999999986,15.200000000000003
hoeftbi01,Billy Hoeft,SP,Integration (1942-1960),81.5,Epic,67.3,56.8,73.8,59.4,81.7,72.2,Rare,68.1,55.1,49.0,43.2,75.8,9.299999999999997,-0.7999999999999972,1.6999999999999957,24.799999999999997,16.199999999999996,5.900000000000006
hoernjo01,Joe Hoerner,RP,Expansion (1961-1976),68.3,Uncommon,63.9,62.2,64.5,48.7,34.4,72.1,Rare,68.0,72.9,71.9,51.9,26.1,-3.799999999999997,-4.100000000000001,-10.700000000000003,-7.400000000000006,-3.1999999999999957,8.299999999999997
hoffebi01,Bill Hoffer,SP,The Genesis Era (1871-1900),79.6,Rare,21.7,53.9,46.3,96.8,109.6,74.6,Rare,25.4,53.2,49.0,87.8,87.6,5.0,-3.6999999999999993,0.6999999999999957,-2.700000000000003,9.0,22.0
hoffmgu01,Guy Hoffman,RP,Big Hair Era (1977-1993),57.4,Common,40.3,54.8,21.5,35.8,45.4,56.8,Common,40.4,51.4,29.1,38.7,28.7,0.6000000000000014,-0.10000000000000142,3.3999999999999986,-7.600000000000001,-2.9000000000000057,16.7
hoffmje02,Jeff Hoffman,RP,Modern Era (2016-Pres),64.2,Uncommon,76.8,36.3,66.5,45.3,31.9,57.6,Common,73.3,34.0,52.0,9.2,33.8,6.600000000000001,3.5,2.299999999999997,14.5,36.099999999999994,-1.8999999999999986
hoffmtr01,Trevor Hoffman,RP,Steroid Era (1994-2005),91.2,Legendary,109.3,63.6,117.0,70.6,40.3,92.3,Legendary,100.9,78.3,123.2,75.1,33.6,-1.0999999999999943,8.399999999999991,-14.699999999999996,-6.200000000000003,-4.5,6.699999999999996
hoggbi01,Bill Hogg,SP,Deadball (1901-1919),68.4,Uncommon,61.1,8.7,50.7,70.7,82.9,67.1,Uncommon,61.2,19.9,51.1,56.0,80.3,1.3000000000000114,-0.10000000000000142,-11.2,-0.3999999999999986,14.700000000000003,2.6000000000000085
hogsech01,Elon Hogsett,RP,Golden Era (1920-1941),55.9,Common,25.8,36.6,5.0,44.3,61.0,56.4,Common,32.0,38.3,5.0,53.4,53.0,-0.5,-6.199999999999999,-1.6999999999999957,0.0,-9.100000000000001,8.0
hollaal01,Al Holland,RP,Big Hair Era (1977-1993),77.4,Rare,81.4,42.1,74.8,74.4,44.6,75.8,Rare,74.2,55.4,83.8,53.6,42.1,1.6000000000000085,7.200000000000003,-13.299999999999997,-9.0,20.800000000000004,2.5
hollabi03,Bill Holland,SP,Golden Era (1920-1941),83.7,Epic,82.7,88.8,73.2,55.6,52.4,87.9,Epic,80.4,88.9,64.2,55.8,88.6,-4.200000000000003,2.299999999999997,-0.10000000000000853,9.0,-0.19999999999999574,-36.199999999999996
hollade01,Derek Holland,SP,Efficiency Era (2006-2015),70.1,Rare,70.1,55.4,31.6,39.9,83.4,64.7,Uncommon,61.2,64.5,39.3,31.2,62.8,5.3999999999999915,8.899999999999991,-9.100000000000001,-7.699999999999996,8.7,20.60000000000001
hollagr01,Greg Holland,RP,Efficiency Era (2006-2015),88.8,Epic,104.7,61.4,106.4,79.1,31.6,86.9,Epic,106.7,48.6,104.3,84.5,27.6,1.8999999999999915,-2.0,12.799999999999997,2.1000000000000085,-5.400000000000006,4.0
holleed01,Ed Holley,SP,Golden Era (1920-1941),58.8,Common,26.1,67.6,27.8,30.6,70.1,57.8,Common,29.0,63.2,31.9,17.0,63.4,1.0,-2.8999999999999986,4.3999999999999915,-4.099999999999998,13.600000000000001,6.699999999999996
hollial01,Al Hollingsworth,SP,Golden Era (1920-1941),66.4,Uncommon,44.6,32.3,45.1,84.9,58.9,73.7,Rare,41.2,44.2,38.0,95.8,79.3,-7.299999999999997,3.3999999999999986,-11.900000000000006,7.100000000000001,-10.899999999999991,-20.4
holloke01,Ken Holloway,RP,Golden Era (1920-1941),58.3,Common,5.0,46.5,23.9,68.3,69.3,58.4,Common,5.6,53.7,18.4,74.5,62.7,-0.10000000000000142,-0.5999999999999996,-7.200000000000003,5.5,-6.200000000000003,6.599999999999994
holmabr01,Brian Holman,SP,Big Hair Era (1977-1993),58.8,Common,37.6,39.6,23.6,61.9,59.6,67.5,Uncommon,43.4,51.3,36.1,65.7,73.9,-8.700000000000003,-5.799999999999997,-11.699999999999996,-12.5,-3.8000000000000043,-14.300000000000004
holmecl01,Clay Holmes,RP,Modern Era (2016-Pres),68.7,Uncommon,59.2,39.8,62.3,85.7,28.1,69.9,Uncommon,61.5,39.0,63.1,82.4,34.0,-1.2000000000000028,-2.299999999999997,0.7999999999999972,-0.8000000000000043,3.299999999999997,-5.899999999999999
holmeda01,Darren Holmes,RP,Steroid Era (1994-2005),73.3,Rare,63.5,61.5,68.5,72.1,31.3,73.0,Rare,62.5,63.6,63.3,76.9,29.1,0.29999999999999716,1.0,-2.1000000000000014,5.200000000000003,-4.800000000000011,2.1999999999999993
holsefr01,Frog Holsey,SP,Golden Era (1920-1941),62.0,Uncommon,43.9,65.2,18.8,68.4,51.8,67.6,Uncommon,48.2,61.0,35.8,59.5,66.2,-5.599999999999994,-4.300000000000004,4.200000000000003,-16.999999999999996,8.900000000000006,-14.400000000000006
holtch01,Chris Holt,SP,Steroid Era (1994-2005),61.0,Uncommon,33.4,61.3,5.0,61.1,83.2,59.1,Common,32.3,62.7,7.2,58.4,66.0,1.8999999999999986,1.1000000000000014,-1.4000000000000057,-2.2,2.700000000000003,17.200000000000003
holtoty01,Tyler Holton,RP,Modern Era (2016-Pres),73.4,Rare,44.0,84.2,90.0,36.8,42.4,72.3,Rare,41.8,82.9,88.0,45.0,33.9,1.1000000000000085,2.200000000000003,1.2999999999999972,2.0,-8.200000000000003,8.5
holtzke01,Ken Holtzman,SP,Expansion (1961-1976),76.5,Rare,49.2,70.9,43.6,47.0,102.0,80.0,Epic,42.5,78.1,52.0,57.1,100.6,-3.5,6.700000000000003,-7.199999999999989,-8.399999999999999,-10.100000000000001,1.4000000000000057
holtzmi01,Mike Holtz,RP,Steroid Era (1994-2005),59.1,Common,60.6,38.5,46.9,59.2,21.9,58.3,Common,67.6,27.7,45.0,52.6,21.2,0.8000000000000043,-6.999999999999993,10.8,1.8999999999999986,6.600000000000001,0.6999999999999993
honeyri01,Rick Honeycutt,SP,Big Hair Era (1977-1993),61.8,Uncommon,11.7,78.0,30.0,66.5,61.0,65.3,Uncommon,19.5,77.8,39.0,55.1,70.2,-3.5,-7.800000000000001,0.20000000000000284,-9.0,11.399999999999999,-9.200000000000003
hooddo01,Don Hood,RP,Big Hair Era (1977-1993),59.5,Common,30.8,26.5,64.3,79.0,32.4,57.8,Common,20.8,34.1,40.0,62.9,46.9,1.7000000000000028,10.0,-7.600000000000001,24.299999999999997,16.1,-14.5
hookele01,Leniel Hooker,SP,Integration (1942-1960),74.5,Rare,47.5,76.4,44.7,93.0,41.3,78.3,Rare,42.1,72.6,39.2,93.2,75.0,-3.799999999999997,5.399999999999999,3.8000000000000114,5.5,-0.20000000000000284,-33.7
hookja01,Jay Hook,SP,Integration (1942-1960),57.8,Common,45.7,55.8,21.8,5.0,76.6,56.8,Common,52.6,57.6,26.1,5.0,47.4,1.0,-6.899999999999999,-1.8000000000000043,-4.300000000000001,0.0,29.199999999999996
hootobu01,Burt Hooton,SP,Big Hair Era (1977-1993),82.1,Epic,40.1,68.8,69.4,72.5,92.2,85.4,Epic,42.8,76.4,70.1,83.9,89.3,-3.3000000000000114,-2.6999999999999957,-7.6000000000000085,-0.6999999999999886,-11.400000000000006,2.9000000000000057
hoovejj01,J. J. Hoover,RP,Efficiency Era (2006-2015),64.4,Uncommon,57.2,36.5,88.5,48.8,26.8,57.2,Common,70.2,27.1,65.7,9.7,23.1,7.200000000000003,-13.0,9.399999999999999,22.799999999999997,39.099999999999994,3.6999999999999993
horlejo01,Joe Horlen,SP,Expansion (1961-1976),87.1,Epic,26.3,79.3,94.1,80.2,93.2,82.6,Epic,32.0,81.5,71.6,72.2,88.3,4.5,-5.699999999999999,-2.200000000000003,22.5,8.0,4.900000000000006
hortori01,Ricky Horton,RP,Big Hair Era (1977-1993),60.7,Uncommon,42.6,61.2,40.3,48.5,50.1,58.6,Common,26.4,63.4,27.8,54.5,46.5,2.1000000000000014,16.200000000000003,-2.1999999999999957,12.499999999999996,-6.0,3.6000000000000014
houckta01,Tanner Houck,SP,Modern Era (2016-Pres),76.0,Rare,60.3,63.5,53.9,83.6,49.0,67.4,Uncommon,57.7,59.0,49.7,63.9,39.5,8.599999999999994,2.5999999999999943,4.5,4.199999999999996,19.699999999999996,9.5
houghch01,Charlie Hough,SP,Big Hair Era (1977-1993),73.5,Rare,43.5,51.4,62.6,41.5,98.7,76.2,Rare,53.6,39.0,85.2,38.2,95.2,-2.700000000000003,-10.100000000000001,12.399999999999999,-22.6,3.299999999999997,3.5
housead01,Adrian Houser,SP,Modern Era (2016-Pres),59.1,Common,48.2,57.2,30.9,50.2,39.4,59.2,Common,45.0,51.7,35.3,55.9,40.1,-0.10000000000000142,3.200000000000003,5.5,-4.399999999999999,-5.699999999999996,-0.7000000000000028
houseto01,Tom House,RP,Expansion (1961-1976),59.1,Common,38.9,70.0,42.0,42.7,33.3,58.6,Common,39.8,57.4,51.0,40.8,30.0,0.5,-0.8999999999999986,12.600000000000001,-9.0,1.9000000000000057,3.299999999999997
houttar01,Art Houtteman,SP,Integration (1942-1960),58.4,Common,22.4,61.8,26.5,18.4,85.2,63.1,Uncommon,29.6,70.6,30.7,41.1,80.5,-4.700000000000003,-7.200000000000003,-8.799999999999997,-4.199999999999999,-22.700000000000003,4.700000000000003
howarca02,Carrenza Howard,SP,Integration (1942-1960),58.4,Common,49.4,35.4,44.7,61.6,24.6,58.7,Common,52.0,30.0,33.8,74.5,30.3,-0.30000000000000426,-2.6000000000000014,5.399999999999999,10.900000000000006,-12.899999999999999,-5.699999999999999
howelha01,Harry Howell,SP,Deadball (1901-1919),88.2,Epic,44.7,71.3,48.3,106.5,109.0,90.8,Legendary,38.0,76.6,57.8,118.4,106.4,-2.5999999999999943,6.700000000000003,-5.299999999999997,-9.5,-11.900000000000006,2.5999999999999943
howelja01,Jay Howell,RP,Big Hair Era (1977-1993),78.1,Rare,74.0,61.8,60.5,78.9,45.5,83.1,Epic,80.7,67.1,77.6,86.4,37.0,-5.0,-6.700000000000003,-5.299999999999997,-17.099999999999994,-7.5,8.5
howeljp01,J. P. Howell,RP,Efficiency Era (2006-2015),74.2,Rare,72.0,33.9,92.2,66.6,36.3,72.8,Rare,68.8,41.9,85.0,68.8,29.4,1.4000000000000057,3.200000000000003,-8.0,7.200000000000003,-2.200000000000003,6.899999999999999
howelke01,Ken Howell,RP,Big Hair Era (1977-1993),75.9,Rare,84.7,40.1,68.4,67.3,49.4,73.4,Rare,90.7,31.4,71.4,60.7,43.0,2.5,-6.0,8.700000000000003,-3.0,6.599999999999994,6.399999999999999
howest01,Steve Howe,RP,Big Hair Era (1977-1993),77.1,Rare,42.0,88.3,68.4,82.4,34.7,81.3,Epic,41.6,92.2,75.6,98.7,29.8,-4.200000000000003,0.3999999999999986,-3.9000000000000057,-7.199999999999989,-16.299999999999997,4.900000000000002
howrybo01,Bob Howry,RP,Steroid Era (1994-2005),71.4,Rare,65.6,69.6,61.5,52.0,38.2,77.0,Rare,72.9,67.9,87.1,54.4,33.3,-5.599999999999994,-7.300000000000011,1.6999999999999886,-25.599999999999994,-2.3999999999999986,4.900000000000006
hoytla01,LaMarr Hoyt,SP,Big Hair Era (1977-1993),77.3,Rare,27.1,118.8,32.5,44.1,94.6,72.0,Rare,31.6,108.5,37.7,38.3,73.8,5.299999999999997,-4.5,10.299999999999997,-5.200000000000003,5.800000000000004,20.799999999999997
hoytwa01,Waite Hoyt,SP,Golden Era (1920-1941),85.3,Epic,35.4,83.5,44.9,102.6,95.9,82.0,Epic,23.4,92.2,49.4,87.1,89.9,3.299999999999997,12.0,-8.700000000000003,-4.5,15.5,6.0
hraboal01,Al Hrabosky,RP,Expansion (1961-1976),76.2,Rare,76.7,43.5,80.6,72.6,38.1,76.5,Rare,74.9,39.0,82.8,85.7,30.2,-0.29999999999999716,1.7999999999999972,4.5,-2.200000000000003,-13.100000000000009,7.900000000000002
hubbebi01,Bill Hubbell,SP,Golden Era (1920-1941),57.2,Common,5.0,83.2,5.0,36.6,65.2,56.8,Common,5.0,86.0,5.0,30.3,61.2,0.4000000000000057,0.0,-2.799999999999997,0.0,6.300000000000001,4.0
hubbeca01,Carl Hubbell,SP,Golden Era (1920-1941),96.2,Legendary,39.4,116.3,83.2,98.0,109.5,92.0,Legendary,51.4,110.6,75.9,64.7,105.9,4.200000000000003,-12.0,5.700000000000003,7.299999999999997,33.3,3.5999999999999943
hudekjo01,John Hudek,RP,Steroid Era (1994-2005),58.7,Common,65.1,18.0,77.3,37.8,21.9,58.0,Common,73.0,16.1,67.9,28.7,22.2,0.7000000000000028,-7.900000000000006,1.8999999999999986,9.399999999999991,9.099999999999998,-0.3000000000000007
hudliwi01,Willis Hudlin,SP,Golden Era (1920-1941),74.6,Rare,5.0,72.4,18.2,108.2,99.3,67.8,Uncommon,5.0,62.4,18.2,91.2,94.7,6.799999999999997,0.0,10.000000000000007,0.0,17.0,4.599999999999994
hudsoch02,Charles Hudson,SP,Big Hair Era (1977-1993),61.9,Uncommon,48.6,50.8,45.5,25.9,76.9,59.2,Common,41.7,55.5,38.7,26.3,65.6,2.6999999999999957,6.899999999999999,-4.700000000000003,6.799999999999997,-0.40000000000000213,11.300000000000011
hudsoda01,Daniel Hudson,RP,Modern Era (2016-Pres),62.2,Uncommon,40.4,63.7,66.2,55.4,23.0,72.7,Rare,56.4,73.7,67.4,56.8,39.1,-10.5,-16.0,-10.0,-1.2000000000000028,-1.3999999999999986,-16.1
hudsona01,Nat Hudson,SP,The Genesis Era (1871-1900),77.2,Rare,35.1,68.7,60.7,64.3,87.6,74.0,Rare,43.0,67.4,60.2,49.9,79.8,3.200000000000003,-7.899999999999999,1.2999999999999972,0.5,14.399999999999999,7.799999999999997
hudsosi01,Sid Hudson,SP,Integration (1942-1960),64.0,Uncommon,31.7,53.9,31.8,71.2,67.6,64.0,Uncommon,14.8,59.9,17.2,73.8,90.6,0.0,16.9,-6.0,14.600000000000001,-2.5999999999999943,-23.0
hudsoti01,Tim Hudson,SP,Steroid Era (1994-2005),83.6,Epic,40.4,78.1,66.0,73.3,94.3,85.1,Epic,44.8,80.7,65.5,78.8,91.3,-1.5,-4.399999999999999,-2.6000000000000085,0.5,-5.5,3.0
hughedi01,Dick Hughes,RP,Expansion (1961-1976),77.8,Rare,64.5,77.3,91.8,36.8,49.0,77.6,Rare,62.4,76.2,88.0,41.1,50.7,0.20000000000000284,2.1000000000000014,1.0999999999999943,3.799999999999997,-4.300000000000004,-1.7000000000000028
hugheja01,Jay Hughes,SP,The Genesis Era (1871-1900),86.0,Epic,44.2,43.4,79.5,95.3,104.1,88.5,Epic,49.6,58.1,83.6,89.0,101.1,-2.5,-5.399999999999999,-14.700000000000003,-4.099999999999994,6.299999999999997,3.0
hugheja02,Jared Hughes,RP,Modern Era (2016-Pres),62.4,Uncommon,29.3,55.8,48.9,81.5,34.2,62.2,Uncommon,26.7,60.4,60.1,67.8,34.0,0.19999999999999574,2.6000000000000014,-4.600000000000001,-11.200000000000003,13.700000000000003,0.20000000000000284
hugheji01,Jim Hughey,SP,The Genesis Era (1871-1900),70.7,Rare,46.2,64.0,27.1,77.7,68.5,60.1,Uncommon,28.0,67.2,5.0,74.6,65.6,10.600000000000001,18.200000000000003,-3.200000000000003,22.1,3.1000000000000085,2.9000000000000057
hugheph01,Phil Hughes,SP,Efficiency Era (2006-2015),75.5,Rare,69.7,90.2,36.2,41.0,70.9,63.3,Uncommon,57.5,97.0,24.5,11.9,62.3,12.200000000000003,12.200000000000003,-6.799999999999997,11.700000000000003,29.1,8.600000000000009
hugheto01,Tom Hughes,SP,Deadball (1901-1919),90.1,Legendary,62.2,69.1,67.2,90.2,101.9,81.4,Epic,66.8,54.3,41.7,79.8,95.8,8.699999999999989,-4.599999999999994,14.799999999999997,25.5,10.400000000000006,6.1000000000000085
hugheto02,Tom Hughes,SP,Deadball (1901-1919),88.9,Epic,79.6,68.1,86.7,68.2,81.3,83.0,Epic,73.6,67.3,83.8,68.3,55.4,5.900000000000006,6.0,0.7999999999999972,2.9000000000000057,-0.09999999999999432,25.9
hugheto04,Tommy Hughes,SP,Integration (1942-1960),63.4,Uncommon,14.4,32.8,40.0,86.1,80.3,59.6,Common,17.7,36.9,36.6,81.5,62.9,3.799999999999997,-3.299999999999999,-4.100000000000001,3.3999999999999986,4.599999999999994,17.4
hughste01,Tex Hughson,SP,Integration (1942-1960),86.5,Epic,41.5,91.6,57.1,76.2,102.8,85.5,Epic,48.2,90.5,63.5,80.3,80.9,1.0,-6.700000000000003,1.0999999999999943,-6.399999999999999,-4.099999999999994,21.89999999999999
humeto01,Tom Hume,RP,Big Hair Era (1977-1993),70.4,Rare,30.8,74.7,42.8,73.3,60.6,67.0,Uncommon,29.6,69.1,45.2,71.9,52.6,3.4000000000000057,1.1999999999999993,5.6000000000000085,-2.4000000000000057,1.3999999999999915,8.0
humphbe01,Bert Humphries,SP,Deadball (1901-1919),59.1,Common,23.4,98.6,20.8,7.2,76.2,58.4,Common,25.1,93.6,27.6,6.6,61.6,0.7000000000000028,-1.7000000000000028,5.0,-6.800000000000001,0.6000000000000005,14.600000000000001
humphbo01,Bob Humphreys,RP,Expansion (1961-1976),65.9,Uncommon,57.4,53.0,59.0,57.3,37.2,64.3,Uncommon,56.2,49.9,70.6,48.5,32.1,1.6000000000000085,1.1999999999999957,3.1000000000000014,-11.599999999999994,8.799999999999997,5.100000000000001
humphjo02,Johnny Humphries,SP,Integration (1942-1960),69.5,Uncommon,10.6,72.8,37.5,86.7,70.8,64.6,Uncommon,10.1,67.3,33.0,86.4,61.7,4.900000000000006,0.5,5.5,4.5,0.29999999999999716,9.099999999999994
huntebe01,Bert Hunter,SP,Golden Era (1920-1941),75.1,Rare,93.0,61.7,66.9,60.7,23.3,79.0,Rare,86.0,60.4,43.4,53.9,82.0,-3.9000000000000057,7.0,1.3000000000000043,23.500000000000007,6.800000000000004,-58.7
hunteca01,Catfish Hunter,SP,Expansion (1961-1976),91.4,Legendary,33.7,98.7,98.0,61.8,110.5,86.1,Epic,43.4,86.5,91.9,41.0,104.4,5.300000000000011,-9.699999999999996,12.200000000000003,6.099999999999994,20.799999999999997,6.099999999999994
hunteto02,Tommy Hunter,RP,Efficiency Era (2006-2015),59.8,Common,43.1,81.5,54.5,14.1,44.4,63.2,Uncommon,41.8,86.7,51.9,34.2,38.2,-3.4000000000000057,1.3000000000000043,-5.200000000000003,2.6000000000000014,-20.1,6.199999999999996
hurstbr01,Bruce Hurst,SP,Big Hair Era (1977-1993),83.1,Epic,76.6,74.5,59.6,48.8,89.0,74.3,Rare,68.8,71.3,39.2,32.2,90.1,8.799999999999997,7.799999999999997,3.200000000000003,20.4,16.599999999999994,-1.0999999999999943
hutchbi01,Bill Hutchison,SP,The Genesis Era (1871-1900),83.3,Epic,50.5,33.2,74.0,67.6,125.0,70.5,Rare,41.1,16.5,45.6,54.5,125.0,12.799999999999997,9.399999999999999,16.700000000000003,28.4,13.099999999999994,0.0
hutchfr01,Fred Hutchinson,SP,Integration (1942-1960),77.1,Rare,45.4,74.8,55.9,53.4,86.4,71.0,Rare,28.8,94.8,37.0,43.5,80.7,6.099999999999994,16.599999999999998,-20.0,18.9,9.899999999999999,5.700000000000003
hutchir01,Ira Hutchinson,RP,Golden Era (1920-1941),57.5,Common,15.9,36.4,33.0,62.6,52.5,57.6,Common,25.3,35.3,49.0,50.9,41.3,-0.10000000000000142,-9.4,1.1000000000000014,-16.0,11.700000000000003,11.200000000000003
hydedi01,Dick Hyde,RP,Integration (1942-1960),64.9,Uncommon,45.8,39.7,57.6,79.7,36.8,62.5,Uncommon,51.3,39.5,60.6,73.2,25.7,2.4000000000000057,-5.5,0.20000000000000284,-3.0,6.5,11.099999999999998
iglesra01,Raisel Iglesias,RP,Modern Era (2016-Pres),77.3,Rare,73.8,74.5,81.6,50.6,36.3,82.0,Epic,82.4,75.8,95.6,53.2,35.4,-4.700000000000003,-8.600000000000009,-1.2999999999999972,-14.0,-2.6000000000000014,0.8999999999999986
imanash01,Shota Imanaga,SP,Modern Era (2016-Pres),70.7,Rare,55.9,91.0,57.9,10.1,68.5,69.7,Uncommon,52.8,86.0,61.6,14.8,64.0,1.0,3.1000000000000014,5.0,-3.700000000000003,-4.700000000000001,4.5
innisje01,Jeff Innis,RP,Big Hair Era (1977-1993),62.2,Uncommon,33.3,52.7,60.5,69.2,33.2,61.6,Uncommon,37.6,60.7,53.7,68.7,25.7,0.6000000000000014,-4.300000000000004,-8.0,6.799999999999997,0.5,7.5000000000000036
ishiika01,Kazuhisa Ishii,SP,Steroid Era (1994-2005),59.4,Common,63.8,5.0,61.6,30.5,71.1,59.3,Common,57.1,9.3,65.8,34.5,63.0,0.10000000000000142,6.699999999999996,-4.300000000000001,-4.199999999999996,-4.0,8.099999999999994
