playerID,name,pos
milledo01,George Miller,C
virtuja01,Jake Virtue,1B
pinknge01,George Pinkney,3B
duffech01,Charlie Duffee,CF
eggleda01,Dave Eggler,CF
fennefr01,Frank Fennelly,SS
grossem01,Emil Gross,C
shochge01,George Shoch,2B
forceda01,Davy Force,SS
mccreto01,Tom McCreery,RF
tebeage01,George Tebeau,LF
heckegu01,Guy Hecker,1B
obrieja01,Jack O'Brien,C
shaffor01,Orator Shafer,RF
orourti01,Tim O'Rourke,3B
vaughfa01,Farmer Vaughn,C
obrieda01,Darby O'Brien,LF
demonge01,Gene DeMontreville,2B
donovpa01,Patsy Donovan,RF
mctamji01,Jim McTamany,CF
startjo01,Joe Start,1B
hallmbi01,Bill Hallman,2B
sullima01,Marty Sullivan,LF
tebeapa01,Patsy Tebeau,3B
beardol01,Ollie Beard,SS
robinwi01,Wilbert Robinson,C
comisch01,Charlie Comiskey,1B
morrijo01,John Morrill,1B
robinya01,William Robinson,2B
dennyje01,Jerry Denny,3B
yorkto01,Tom York,LF
leonaan01,Andy Leonard,LF
elybo01,Bones Ely,SS
grimjo01,John Grim,C
mcbrial01,Algie McBride,CF
mannfr01,Fred Mann,CF
sullijo01,Joe Sullivan,SS
burnsto01,Tom Burns,SS
mckinal01,Alex McKinnon,1B
schripo01,Pop Schriver,C
seeryem01,Emmett Seery,LF
highadi01,Dick Higham,RF
tayloha01,Harry Taylor,1B
davisju01,Jumbo Davis,3B
keenaji01,Jim Keenan,C
quinnjo02,Joe Quinn,2B
hanlone01,Ned Hanlon,CF
corcoto01,Tommy Corcoran,SS
irwinch01,Charlie Irwin,3B
fogarji01,Jim Fogarty,RF
cravebi01,Bill Craver,2B
radfopa01,Paul Radford,RF
corkhpo01,John Corkhill,CF
boyleja01,Jack Boyle,C
shugafr01,Frank Shugart,SS
obrieto02,Tom O'Brien,LF
kerinjo01,John Kerins,1B
crookja01,Jack Crooks,2B
mcquemo01,Mox McQuery,1B
deckege01,George Decker,1B
barklsa01,Sam Barkley,2B
nelsoca01,Candy Nelson,SS
hartmfr01,Fred Hartman,3B
mulvejo01,Joe Mulvey,3B
clappjo01,John Clapp,C
richada01,Danny Richardson,2B
canavji01,Jim Canavan,2B
weavefa01,Farmer Weaver,CF
gleasbi01,Bill Gleason,SS
reillch02,Charlie Reilly,3B
cooneji01,Jimmy Cooney,SS
dickebu01,Buttercup Dickerson,LF
dowdto01,Tommy Dowd,2B
millsev01,Everett Mills,1B
peterjo01,John Peters,SS
staffge01,James Stafford,2B
burdoja01,Jack Burdock,2B
farreja02,Jack Farrell,2B
douglkl01,Klondike Douglass,1B
mcaleji01,Jimmy McAleer,CF
mcgeami01,Mike McGeary,2B
sommejo01,Joe Sommer,LF
allenbo01,Bob Allen,SS
smithpo01,Pop Smith,2B
phillbi01,Bill Phillips,1B
clintji01,Jim Clinton,LF
esterdu01,Dude Esterbrook,3B
fullesh01,Shorty Fuller,SS
purcebl01,Blondie Purcell,LF
hornujo01,Joe Hornung,LF
hotalpe01,Pete Hotaling,CF
houcksa01,Sadie Houck,SS
mackre01,Reddy Mack,2B
carpehi01,Hick Carpenter,3B
carrocl01,Cliff Carroll,LF
johnsdi01,Dick Johnston,CF
nicolhu01,Hugh Nicol,RF
rosemch01,James Roseman,CF
werrijo01,Joe Werrick,3B
blakeha01,Harry Blake,RF
ganzech01,Charlie Ganzel,C
mcgarch01,Chippy McGarr,3B
donneji01,Jim Donnelly,3B
fulmech01,Charles Fulmer,SS
clarkbo02,William Clarke,C
dorgami01,Mike Dorgan,RF
schafha01,Harry Schafer,3B
twitcla01,Larry Twitchell,LF
mannija01,Jack Manning,RF
brownwi01,William Brown,1B
kuehnbi01,Bill Kuehne,3B
cuthbne01,Ned Cuthbert,LF
colemjo01,John Coleman,RF
dailyco01,Con Daily,C
gillepe01,Patrick Gillespie,LF
irwinar01,Arthur Irwin,SS
ryanja01,Jack Ryan,C
farrasi01,Sid Farrar,1B
mackco01,Connie Mack,C
maculji01,Jimmy Macullar,SS
myersal01,Al Myers,2B
obriejo02,John O'Brien,2B
andreed01,Ed Andrews,CF
clingbi01,Billy Clingman,SS
dextech01,Charlie Dexter,RF
stearec01,Dan Stearns,1B
striccu01,Cub Stricker,2B
bushodo01,Doc Bushong,C
flintsi01,Silver Flint,C
sundabi01,Billy Sunday,RF
bradyst01,Steve Brady,RF
careyto01,Tom Carey,SS
snydepo01,Pop Snyder,C
bassech01,Charley Bassett,2B
remseja01,Jack Remsen,CF
gerhajo01,Joe Gerhardt,2B
mcclebi01,Bill McClellan,2B
coreyfr01,Fred Corey,3B
poormto01,Tom Poorman,RF
whitebi02,Bill White,SS
battijo01,Joe Battin,3B
buckldi01,Dick Buckley,C
donahti01,Tim Donahue,C
greenbi01,Bill Greenwood,2B
murnati01,Tim Murnane,1B
bastich01,Charlie Bastian,2B
fergubo01,Bob Ferguson,2B
knighlo01,Lon Knight,RF
brownle01,Lew Brown,C
richmjo01,John Richmond,SS
harbibi01,Bill Harbridge,C
mccorba01,Barry McCormick,3B
maskrle01,Leech Maskrey,LF
cassijo01,John Cassidy,RF
crowlbi01,Bill Crowley,RF
dailyed01,Ed Daily,RF
dunnja01,Jack Dunn,3B
pearcdi01,Dickey Pearce,SS
lyonsha01,Harry Lyons,CF
harledi01,Dick Harley,LF
mackde01,Denny Mack,SS
hankifr01,Frank Hankinson,3B
mcgeaja01,Jack McGeachey,RF
muldomi01,Mike Muldoon,3B
whitnar01,Art Whitney,3B
baldwki01,Kid Baldwin,C
murphmo01,Morgan Murphy,C
gilliba01,Barney Gilligan,C
myersge01,George Myers,C
questjo01,Joe Quest,2B
creamge01,George Creamer,2B
evansja01,Jake Evans,RF
holbebi01,Bill Holbert,C
caskied01,Ed Caskin,SS
lilliji01,Jim Lillie,RF
