playerID,bbrefID,name,pos,sec_pos,era,peak_year,peak_year_display,debut_year,last_year,team,franchise_name,career_pa,career_ab,career_h,career_hr,career_sb,career_bb,career_so,seasons,bats,ba,obp,iso,k_rate,bb_rate,contact_val,power_val,eye_val,k_avoid_val,speed_val,defense_val,con_grade,pow_grade,eye_grade,k_avd_grade,spd_grade,def_grade,avg_attr_score,rarity,is_allstar,is_hof,allstar_selections,gold_gloves,gg_bonus,defense_source,is_clutch,is_captain
wilsoda02,wilsoda02,Dan Wilson,LF,"2B,3B,RF",Golden Era (1920-1941),1939,1939,1936,1947,HIST,HIST,1115.0,1009,273,3,38.0,96,4.0,12,B,0.28,0.355,0.1,0.005,0.092,32.9,29.0,46.0,87.6,58.5,42.9,D,D,C,A,C+,C-,65.1,Uncommon,True,False,3,0,0,bbref_war,False,False
muellhe01,muellhe01,Heinie Mueller,CF,"LF,RF",Golden Era (1920-1941),1923,1923,1920,1935,STL,STL,2312.0,2118,597,22,37.0,168,147.0,12,L,0.297,0.355,0.121,0.063,0.07,49.4,35.7,30.2,61.6,42.9,38.4,C,D+,D,B-,C-,D+,65.0,Uncommon,False,False,0,0,0,bbref_war,False,False
weathro01,weathro01,Roy Weatherly,CF,RF,Golden Era (1920-1941),1941,1940,1936,1950,CLE,CLE,2968.0,2781,794,43,42.0,180,170.0,10,L,0.29,0.333,0.132,0.053,0.059,46.1,41.8,18.6,69.6,32.6,44.8,C,C-,F,B,D,C-,64.9,Uncommon,False,False,0,0,0,bbref_war,False,False
bluegos01,bluegos01,Ossie Bluege,3B,"2B,SS",Golden Era (1920-1941),1928,1928,1922,1939,WSH,WSH,7234.0,6440,1751,43,140.0,723,515.0,18,R,0.279,0.36,0.097,0.073,0.103,35.9,19.0,58.4,52.7,52.5,79.0,D+,F,C+,C,C,B+,64.8,Uncommon,True,False,1,0,0,bbref_war,False,False
bellbe01,bellbe01,Beau Bell,RF,1B,Golden Era (1920-1941),1938,1936,1935,1941,BAL,BAL,2997.0,2718,806,46,11.0,272,239.0,8,R,0.297,0.362,0.135,0.08,0.091,52.1,43.4,46.8,47.3,18.8,27.5,C,C-,C,C,F,D,64.7,Uncommon,True,False,1,0,0,bbref_war,False,False
graywi01,graywi01,Willie Gray,CF,,Golden Era (1920-1941),1928,1922,1920,1932,NLB,NLB,577.0,512,139,4,23.0,59,3.0,6,L,0.271,0.354,0.105,0.005,0.102,26.3,34.8,50.7,81.6,58.2,42.2,D,D,C,A-,C+,C-,64.7,Uncommon,False,False,0,0,0,bbref_war,False,False
hinesjo01,hinesjo01,John Hines,C,"CF,RF",Golden Era (1920-1941),1928,1928,1924,1934,NLB,NLB,1279.0,1177,328,7,26.0,93,7.0,9,R,0.292,0.352,0.091,0.007,0.075,42.1,25.3,34.9,88.4,48.8,45.4,C-,D,D,A,C,C,64.7,Uncommon,False,False,0,0,0,bbref_war,False,False
willige05,willige04,Gerard Williams,SS,,Golden Era (1920-1941),1923,1924,1922,1924,NLB,NLB,826.0,743,208,4,31.0,79,0.0,4,R,0.28,0.352,0.087,0.0,0.096,32.4,25.4,48.2,89.1,57.8,46.9,D,D,C,A,C+,C,64.7,Uncommon,False,False,0,0,0,bbref_war,False,False
hayesjo01,hayesjo01,Johnny Hayes,C,,Golden Era (1920-1941),1941,1947,1934,1948,NLB,NLB,1060.0,927,236,12,7.0,126,3.0,13,L,0.275,0.381,0.093,0.003,0.139,29.0,29.8,73.6,86.2,27.2,46.2,D,D,B,A,D,C,64.6,Uncommon,True,False,1,0,0,bbref_war,False,False
mchenau01,mchenau01,Austin McHenry,LF,CF,Golden Era (1920-1941),1920,1921,1918,1922,STL,STL,2082.0,1959,592,34,35.0,117,229.0,5,R,0.302,0.343,0.145,0.11,0.056,55.2,48.8,17.8,21.8,37.1,41.9,C+,C,F,D-,D+,C-,64.6,Uncommon,False,False,0,0,0,bbref_war,False,False
brownco02,brownco02,Country Brown,RF,"2B,3B,LF",Golden Era (1920-1941),1924,1925,1918,1927,NLB,NLB,1476.0,1349,391,12,56.0,116,5.0,14,L,0.292,0.359,0.076,0.001,0.085,41.7,19.5,41.5,91.4,60.9,39.5,C-,F,C-,A,B-,D+,64.5,Uncommon,False,False,0,0,0,bbref_war,False,False
tebbebi01,tebbebi01,Birdie Tebbetts,C,,Golden Era (1920-1941),1942,1940,1936,1952,DET,DET,4105.0,3704,1000,38,29.0,389,261.0,15,R,0.287,0.365,0.102,0.061,0.107,42.2,26.3,59.9,63.1,25.3,56.9,C-,D,C+,B-,D,C+,64.4,Uncommon,True,False,4,0,0,bbref_war,False,False
woodala01,woodala01,Larry Woodall,C,,Golden Era (1920-1941),1924,1927,1920,1929,DET,DET,1477.0,1317,353,1,16.0,159,67.0,10,R,0.301,0.375,0.08,0.052,0.105,46.9,20.7,54.7,71.0,39.0,45.6,C,D-,C,B,D+,C,64.4,Uncommon,False,False,0,0,0,bbref_war,False,False
dialslo01,dialslo01,Lou Dials,RF,"CF,LF",Golden Era (1920-1941),1930,1930,1927,1936,NLB,NLB,630.0,572,155,7,12.0,55,1.0,10,L,0.268,0.335,0.135,0.0,0.087,24.6,44.6,42.6,83.1,43.9,39.7,D-,C-,C-,A-,C-,D+,64.3,Uncommon,True,False,1,0,0,bbref_war,False,False
lavagco01,lavagco01,Cookie Lavagetto,3B,2B,Golden Era (1920-1941),1940,1939,1934,1947,LAD,LAD,4006.0,3509,945,40,63.0,485,244.0,10,R,0.276,0.37,0.106,0.055,0.126,33.4,25.4,78.9,67.8,56.8,28.4,D,D,B+,B,C+,D,64.2,Uncommon,True,False,4,0,0,bbref_war,False,False
thomada02,thomada03,Dave Thomas,1B,LF,Golden Era (1920-1941),1936,1930,1929,1946,NLB,NLB,2121.0,1951,522,21,15.0,152,7.0,18,L,0.28,0.339,0.121,0.002,0.072,33.9,38.0,32.2,92.9,36.3,41.0,D,D+,D,A,D+,C-,64.2,Uncommon,True,False,2,0,0,bbref_war,False,False
garmsde01,garmsde01,Debs Garms,3B,"LF,RF",Golden Era (1920-1941),1939,1940,1932,1945,ATL,ATL,3415.0,3111,910,17,18.0,288,161.0,12,L,0.303,0.365,0.094,0.046,0.084,56.9,19.8,41.1,76.0,27.6,41.6,C+,F,C-,B+,D,C-,64.1,Uncommon,False,False,0,0,0,bbref_war,False,False
welshji01,welshji01,Jimmy Welsh,CF,RF,Golden Era (1920-1941),1928,1927,1925,1930,ATL,ATL,2887.0,2684,778,35,37.0,156,144.0,7,L,0.29,0.34,0.121,0.05,0.054,45.8,35.0,14.3,72.5,45.6,46.4,C,D+,F,B,C,C,64.1,Uncommon,False,False,0,0,0,bbref_war,False,False
hayesfr01,hayesfr01,Frankie Hayes,C,,Golden Era (1920-1941),1940,1940,1933,1947,OAK,OAK,5070.0,4493,1164,119,30.0,564,627.0,17,R,0.271,0.355,0.163,0.115,0.113,28.1,60.7,67.3,17.4,31.9,31.5,D,B-,B,F,D,D,64.0,Uncommon,True,False,6,0,0,bbref_war,False,False
mooreed01,mooreed01,Eddie Moore,2B,"3B,LF,SS",Golden Era (1920-1941),1927,1925,1923,1934,PIT,PIT,2757.0,2474,706,13,52.0,272,121.0,11,R,0.294,0.368,0.083,0.042,0.1,48.9,14.4,54.1,79.0,42.3,43.9,C,F,C,B+,C-,C-,64.0,Uncommon,False,False,0,0,0,bbref_war,False,False
rizzojo01,rizzojo01,Johnny Rizzo,LF,RF,Golden Era (1920-1941),1940,1938,1938,1942,PIT,PIT,2054.0,1842,497,61,7.0,200,197.0,7,R,0.27,0.345,0.166,0.096,0.097,26.9,61.7,51.9,33.7,26.8,38.1,D,B-,C,D,D,D+,64.0,Uncommon,False,False,0,0,0,bbref_war,False,False
wardpi02,wardpi02,Pinky Ward,CF,"LF,RF",Golden Era (1920-1941),1928,1927,1924,1932,NLB,NLB,1308.0,1131,301,8,47.0,158,1.0,10,,0.266,0.365,0.092,0.001,0.121,23.7,23.1,67.8,95.1,60.7,40.0,D-,D-,B,A+,B-,C-,64.0,Uncommon,False,False,0,0,0,bbref_war,False,False
hillje01,hillje01,Jesse Hill,LF,CF,Golden Era (1920-1941),1936,1935,1935,1937,NYY,NYY,1075.0,959,277,6,43.0,115,91.0,4,R,0.289,0.366,0.099,0.085,0.107,39.8,27.9,56.7,43.2,63.4,42.7,D+,D,C+,C-,B-,C-,63.9,Uncommon,False,False,0,0,0,bbref_war,False,False
rojoju01,rojoju01,Julio Rojo,C,"1B,3B",Golden Era (1920-1941),1926,1923,1916,1930,NLB,NLB,1854.0,1702,451,10,83.0,139,11.0,17,B,0.279,0.331,0.089,0.01,0.07,32.8,24.5,31.9,86.7,73.1,47.6,D,D-,D,A,B,C,63.9,Uncommon,False,False,0,0,0,bbref_war,False,False
metzlal01,metzlal01,Alex Metzler,LF,"CF,RF",Golden Era (1920-1941),1928,1927,1925,1930,CHW,CHW,2246.0,1968,561,9,46.0,260,144.0,7,L,0.285,0.374,0.099,0.064,0.116,40.3,21.3,67.5,60.5,50.4,41.6,C-,D-,B,B-,C,C-,63.8,Uncommon,False,False,0,0,0,bbref_war,False,False
rosenla01,rosenla01,Larry Rosenthal,CF,"LF,RF",Golden Era (1920-1941),1939,1940,1936,1945,CHW,CHW,1735.0,1483,390,22,13.0,251,195.0,10,L,0.27,0.377,0.138,0.11,0.146,27.0,43.5,88.5,21.9,33.6,46.5,D,C-,A,D-,D,C,63.8,Uncommon,False,False,0,0,0,bbref_war,False,False
adamssp01,adamssp01,Sparky Adams,3B,"2B,SS",Golden Era (1920-1941),1926,1926,1922,1934,CHC,CHC,6038.0,5557,1588,9,154.0,453,223.0,14,R,0.291,0.344,0.071,0.039,0.071,48.3,3.6,28.1,81.5,52.4,83.6,C,F,D,A-,C,A-,63.7,Uncommon,False,False,0,0,0,bbref_war,False,False
collipa01,collipa01,Pat Collins,C,,Golden Era (1920-1941),1926,1926,1919,1929,NYY,NYY,1443.0,1204,306,33,4.0,235,202.0,10,R,0.272,0.405,0.142,0.126,0.179,27.9,47.8,108.2,8.4,15.1,40.0,D,C,S,F,F,C-,63.7,Uncommon,False,False,0,0,0,bbref_war,False,False
blackhe01,blackhe01,Henry Blackmon,3B,,Golden Era (1920-1941),1922,1923,1920,1924,NLB,NLB,918.0,852,232,14,11.0,61,7.0,5,R,0.272,0.325,0.112,0.008,0.066,27.8,35.4,29.7,86.7,34.4,65.5,D,D+,D,A,D,B,63.6,Uncommon,False,False,0,0,0,bbref_war,False,False
crosefr01,crosefr01,Frankie Crosetti,SS,3B,Golden Era (1920-1941),1936,1936,1932,1948,NYY,NYY,7183.0,6277,1541,98,113.0,792,799.0,17,R,0.26,0.357,0.124,0.107,0.118,18.2,36.3,72.1,24.2,51.4,82.0,F,D+,B,D-,C,A-,63.6,Uncommon,True,False,2,0,0,bbref_war,False,False
sheppra01,sheppra01,Ray Sheppard,3B,"2B,SS",Golden Era (1920-1941),1927,1925,1924,1932,NLB,NLB,781.0,737,208,10,20.0,35,3.0,9,,0.282,0.323,0.122,0.004,0.045,33.9,39.9,17.4,86.4,49.1,41.3,D,D+,F,A,C,C-,63.6,Uncommon,False,False,0,0,0,bbref_war,False,False
finleto01,finleto01,Tom Finley,3B,SS,Golden Era (1920-1941),1927,1932,1924,1933,NLB,NLB,951.0,863,229,19,28.0,84,9.0,8,R,0.265,0.333,0.136,0.009,0.088,23.0,46.2,43.8,86.2,48.9,25.4,D-,C,C-,A,C,D,63.5,Uncommon,False,False,0,0,0,bbref_war,False,False
boltocl01,boltocl01,Cliff Bolton,C,,Golden Era (1920-1941),1935,1935,1931,1941,WSH,WSH,1075.0,962,280,6,3.0,110,50.0,7,L,0.291,0.366,0.107,0.047,0.102,41.4,30.7,53.5,75.3,15.0,45.3,C-,D,C,B+,F,C,63.4,Uncommon,False,False,0,0,0,bbref_war,False,False
siebedi01,siebedi01,Dick Siebert,1B,,Golden Era (1920-1941),1940,1941,1932,1945,OAK,OAK,4208.0,3917,1104,32,30.0,276,185.0,12,L,0.295,0.35,0.11,0.048,0.075,50.4,29.6,33.1,74.3,22.8,41.7,C,D,D,B,D-,C-,63.4,Uncommon,True,False,1,0,0,bbref_war,False,False
cookedu01,cookedu01,Dusty Cooke,RF,"CF,LF",Golden Era (1920-1941),1934,1933,1930,1938,BOS,BOS,2040.0,1745,489,24,32.0,290,276.0,8,L,0.28,0.384,0.136,0.135,0.142,35.7,42.2,88.4,1.0,33.8,42.6,D+,C-,A,F,D,C-,63.3,Uncommon,False,False,0,0,0,bbref_war,False,False
cramedo01,cramedo01,Doc Cramer,CF,,Golden Era (1920-1941),1935,1932,1929,1948,OAK,OAK,9753.0,9140,2705,37,62.0,572,345.0,20,L,0.305,0.345,0.089,0.041,0.054,62.3,15.4,12.9,80.3,34.7,50.6,B-,F,F,A-,D,C,63.2,Uncommon,True,False,5,0,0,bbref_war,False,False
gelbech01,gelbech01,Charlie Gelbert,SS,3B,Golden Era (1920-1941),1932,1931,1929,1940,STL,STL,3166.0,2869,766,17,34.0,290,245.0,11,R,0.278,0.347,0.111,0.073,0.092,35.0,28.0,47.5,52.9,45.1,64.5,D+,D,C,C,C,B-,63.2,Uncommon,False,False,0,0,0,bbref_war,False,False
martihe01,martihe01,Hersh Martin,CF,LF,Golden Era (1920-1941),1940,1945,1937,1945,NYY,NYY,2517.0,2257,643,28,33.0,253,207.0,6,B,0.285,0.359,0.123,0.082,0.101,40.6,36.0,55.0,45.2,40.2,36.2,C-,D+,C+,C,C-,D+,63.2,Uncommon,True,False,1,0,0,bbref_war,False,False
mesapa01,mesapa01,Pablo Mesa,LF,,Golden Era (1920-1941),1924,1923,1921,1927,NLB,NLB,876.0,792,228,5,23.0,73,12.0,7,L,0.288,0.356,0.087,0.014,0.083,37.9,24.7,40.6,83.1,48.6,44.4,D+,D-,C-,A-,C,C-,63.2,Uncommon,False,False,0,0,0,bbref_war,False,False
moorege03,moorege03,Gene Moore,RF,,Golden Era (1920-1941),1938,1937,1931,1945,ATL,ATL,3874.0,3543,958,58,31.0,317,401.0,15,L,0.279,0.341,0.135,0.099,0.081,36.0,43.0,38.5,31.1,43.7,55.8,D+,C-,D+,D,C-,C+,63.2,Uncommon,True,False,1,0,0,bbref_war,False,False
roberge01,roberge01,Gene Robertson,3B,,Golden Era (1920-1941),1925,1924,1919,1930,BAL,BAL,2415.0,2200,615,20,29.0,205,79.0,10,L,0.287,0.351,0.102,0.033,0.086,41.6,26.0,42.6,86.5,34.6,40.0,C-,D,C-,A,D,C-,63.2,Uncommon,False,False,0,0,0,bbref_war,False,False
pryoran01,pryoran01,Anderson Pryor,2B,"3B,SS",Golden Era (1920-1941),1926,1925,1923,1933,NLB,NLB,1194.0,1063,285,12,38.0,126,2.0,8,R,0.268,0.348,0.096,0.002,0.106,25.1,26.4,56.2,93.4,56.6,39.1,D,D,C+,A,C+,D+,63.1,Uncommon,False,False,0,0,0,bbref_war,False,False
colemed01,colemed01,Ed Coleman,RF,,Golden Era (1920-1941),1934,1934,1932,1936,OAK,OAK,1460.0,1337,381,40,1.0,117,152.0,6,L,0.285,0.345,0.174,0.104,0.08,38.6,63.8,38.0,26.8,4.6,36.5,D+,B-,D+,D,F,D+,63.0,Uncommon,False,False,0,0,0,bbref_war,False,False
lewisjo02,,Joe Lewis,C,,Golden Era (1920-1941),1929,1934,1922,1934,NLB,NLB,922.0,853,213,4,14.0,62,3.0,14,R,0.286,0.343,0.093,0.004,0.071,34.1,32.2,34.3,81.2,33.8,53.9,D,D,D,A-,D,C,62.9,Uncommon,False,False,0,0,0,lahman_proxy,False,False
pagete01,pagete01,Ted Page,RF,,Golden Era (1920-1941),1934,1933,1926,1937,NLB,NLB,1218.0,1090,312,7,23.0,117,5.0,10,L,0.281,0.356,0.089,0.005,0.095,33.6,23.7,48.6,89.2,43.7,45.6,D,D-,C,A,C-,C,62.9,Uncommon,False,False,0,0,0,bbref_war,False,False
taborji01,taborji01,Jim Tabor,3B,,Golden Era (1920-1941),1941,1944,1938,1947,BOS,BOS,4080.0,3788,1021,104,69.0,286,377.0,9,R,0.275,0.327,0.157,0.095,0.07,32.6,58.6,28.3,34.7,38.1,37.1,D,C+,D,D,D+,D+,62.9,Uncommon,False,False,0,0,0,bbref_war,False,False
jurgebi01,jurgebi01,Billy Jurges,SS,3B,Golden Era (1920-1941),1937,1933,1931,1947,CHC,CHC,6872.0,6253,1613,43,36.0,568,530.0,17,R,0.278,0.347,0.083,0.074,0.088,35.3,12.8,43.9,51.9,36.0,108.2,D+,F,C-,C,D+,S,62.8,Uncommon,True,False,3,0,0,bbref_war,False,False
loweki01,loweki01,Kid Lowe,3B,LF,Golden Era (1920-1941),1927,1924,1921,1930,NLB,NLB,931.0,857,251,3,16.0,62,0.0,9,,0.303,0.361,0.073,0.0,0.067,46.2,21.2,31.0,87.6,36.3,46.0,C,D-,D,A,D+,C,62.8,Uncommon,False,False,0,0,0,bbref_war,False,False
burnete01,burnete01,Tex Burnett,C,1B,Golden Era (1920-1941),1933,1933,1922,1941,NLB,NLB,947.0,864,220,3,26.0,79,3.0,18,B,0.292,0.378,0.048,0.005,0.116,34.3,23.4,54.6,75.7,51.8,41.8,D,D-,C,B+,C,C-,62.7,Uncommon,False,False,0,0,0,bbref_war,False,False
padgedo01,padgedo01,Don Padgett,C,"LF,RF",Golden Era (1920-1941),1940,1939,1937,1948,STL,STL,2136.0,1991,573,37,6.0,141,130.0,9,L,0.29,0.339,0.131,0.062,0.067,44.5,42.9,26.8,62.1,29.7,29.4,C-,C-,D,B-,D,D,62.6,Uncommon,False,False,0,0,0,bbref_war,False,False
demosbi01,demosbi01,Bingo DeMoss,2B,,Golden Era (1920-1941),1923,1920,1910,1930,NLB,NLB,3276.0,2897,685,4,167.0,339,17.0,23,R,0.259,0.349,0.052,0.011,0.107,18.1,3.9,58.2,90.2,69.6,93.2,F,F,C+,A,B,A,62.5,Uncommon,False,False,0,0,0,bbref_war,False,False
hilljo01,hilljo01,Johnson Hill,3B,,Golden Era (1920-1941),1924,1924,1910,1927,NLB,NLB,787.0,749,192,21,9.0,37,8.0,8,,0.257,0.294,0.159,0.011,0.048,17.9,55.4,19.4,82.8,35.4,46.8,F,C+,F,A-,D+,C,62.5,Uncommon,False,False,0,0,0,bbref_war,False,False
jordabu01,jordabu01,Buck Jordan,1B,,Golden Era (1920-1941),1935,1936,1927,1938,ATL,ATL,3167.0,2980,890,17,20.0,182,109.0,12,L,0.299,0.341,0.092,0.033,0.058,54.9,18.0,17.1,86.9,42.9,40.1,C,F,F,A,C-,C-,62.5,Uncommon,False,False,0,0,0,bbref_war,False,False
mcnaier01,mcnaier01,Eric McNair,SS,"2B,3B",Golden Era (1920-1941),1933,1934,1929,1942,OAK,OAK,4805.0,4519,1240,82,59.0,261,328.0,15,R,0.286,0.331,0.129,0.067,0.057,43.2,41.8,16.1,58.1,33.5,44.4,C-,C-,F,C+,D,C-,62.4,Uncommon,False,False,0,0,0,bbref_war,False,False
griffto01,griffto01,Tommy Griffith,RF,,Golden Era (1920-1941),1919,1921,1913,1925,LAD,LAD,5307.0,4947,1383,52,70.0,351,262.0,14,L,0.291,0.339,0.115,0.048,0.065,47.8,30.8,23.1,74.3,43.1,29.9,C,D,D-,B,C-,D,62.3,Uncommon,False,False,0,0,0,bbref_war,False,False
reesejo01,reesejo01,John Reese,RF,"CF,LF",Golden Era (1920-1941),1926,1923,1918,1931,NLB,NLB,907.0,825,189,4,38.0,81,3.0,15,R,0.263,0.338,0.101,0.005,0.099,21.8,36.7,47.4,75.5,58.7,38.7,D-,D+,C,B+,C+,D+,62.3,Uncommon,False,False,0,0,0,bbref_war,False,False
thompfr03,thompfr03,Fresco Thompson,2B,,Golden Era (1920-1941),1929,1929,1925,1934,PHI,PHI,2780.0,2560,762,13,69.0,215,143.0,9,R,0.301,0.358,0.097,0.05,0.079,54.8,21.8,36.9,72.1,57.7,10.6,C,D-,D+,B,C+,F,62.3,Uncommon,False,False,0,0,0,bbref_war,False,False
browned02,browned02,Eddie Brown,CF,LF,Golden Era (1920-1941),1925,1926,1920,1928,ATL,ATL,3041.0,2902,878,16,29.0,127,109.0,7,R,0.303,0.334,0.098,0.036,0.042,58.0,21.8,3.1,84.3,39.3,41.2,C+,D-,F,A-,D+,C-,62.2,Uncommon,False,False,0,0,0,bbref_war,False,False
coopebi01,coopebi01,Bill Cooper,C,3B,Golden Era (1920-1941),1941,1938,1938,1946,NLB,NLB,634.0,573,159,6,9.0,59,13.0,9,L,0.277,0.347,0.086,0.021,0.093,29.9,28.6,46.1,97.2,31.7,43.5,D,D,C,A+,D,C-,62.2,Uncommon,False,False,0,0,0,bbref_war,False,False
donaljo03,donaljo03,John Donaldson,CF,LF,Golden Era (1920-1941),1921,1920,1918,1931,NLB,NLB,1087.0,1012,287,6,31.0,71,3.0,9,L,0.286,0.334,0.086,0.001,0.065,37.8,22.8,27.9,91.7,53.2,43.1,D+,D-,D,A,C,C-,62.2,Uncommon,False,False,0,0,0,bbref_war,False,False
barrebi02,barrebi02,Bill Barrett,RF,"2B,LF,SS",Golden Era (1920-1941),1926,1925,1921,1930,CHW,CHW,2612.0,2395,690,23,80.0,209,239.0,11,R,0.29,0.35,0.117,0.09,0.081,45.6,33.1,38.1,39.1,53.4,34.1,C,D,D+,D+,C,D,62.1,Uncommon,False,False,0,0,0,bbref_war,False,False
dressch01,dressch01,Chuck Dressen,3B,,Golden Era (1920-1941),1928,1927,1925,1933,CIN,CIN,2452.0,2215,603,11,30.0,219,118.0,8,R,0.278,0.347,0.101,0.048,0.089,34.3,24.5,44.7,73.8,36.6,58.4,D,D-,C-,B,D+,C+,62.1,Uncommon,False,False,0,0,0,bbref_war,False,False
powelja03,powelja03,Jake Powell,CF,"LF,RF",Golden Era (1920-1941),1936,1935,1930,1945,WSH,WSH,2724.0,2540,689,22,65.0,173,219.0,13,R,0.293,0.348,0.113,0.081,0.072,45.4,32.7,31.5,45.9,53.1,36.3,C,D,D,C,C,D+,62.1,Uncommon,False,False,0,0,0,bbref_war,False,False
mokanjo01,mokanjo01,Johnny Mokan,LF,"CF,RF",Golden Era (1920-1941),1924,1923,1921,1927,PHI,PHI,2160.0,1936,563,32,26.0,206,150.0,8,R,0.291,0.364,0.118,0.069,0.095,45.2,34.9,50.3,56.0,31.1,22.3,C,D,C,C+,D,D-,62.0,Uncommon,False,False,0,0,0,bbref_war,False,False
sweatge01,sweatge01,George Sweatt,CF,"2B,LF,RF",Golden Era (1920-1941),1924,1927,1922,1927,NLB,NLB,1276.0,1145,304,9,30.0,118,7.0,6,R,0.266,0.341,0.107,0.005,0.092,23.2,29.8,47.1,92.0,48.8,43.6,D-,D,C,A,C,C-,62.0,Uncommon,False,False,0,0,0,bbref_war,False,False
bassepe01,,Pepper Bassett,C,,Golden Era (1920-1941),1939,1937,1935,1948,NLB,NLB,676.0,640,159,8,4.0,33,3.0,13,B,0.279,0.321,0.111,0.005,0.054,29.4,40.1,28.1,77.5,24.2,55.8,D,C-,D,B+,D-,C+,61.9,Uncommon,True,False,7,0,0,lahman_proxy,False,False
dimagvi01,dimagvi01,Vince DiMaggio,CF,,Golden Era (1920-1941),1941,1941,1937,1946,PIT,PIT,4273.0,3849,959,125,79.0,412,837.0,12,R,0.253,0.328,0.167,0.191,0.098,11.1,64.4,53.4,1.0,54.4,55.2,F,B-,C,F,C,C+,61.9,Uncommon,True,False,2,0,0,bbref_war,False,False
fernajo05,fernajo05,José María Fernández,C,1B,Golden Era (1920-1941),1928,1930,1916,1947,NLB,NLB,1833.0,1712,484,4,18.0,113,2.0,21,R,0.301,0.342,0.083,0.002,0.051,44.6,26.4,22.6,85.2,31.1,45.9,C-,D,D-,A,D,C,61.9,Uncommon,False,False,0,0,0,bbref_war,False,False
moorere01,moorere01,Red Moore,1B,,Golden Era (1920-1941),1938,1938,1936,1940,NLB,NLB,576.0,518,146,3,5.0,53,3.0,6,L,0.282,0.354,0.093,0.005,0.092,32.0,30.6,45.3,81.5,31.6,45.4,D,D,C,A-,D,C,61.9,Uncommon,True,False,1,0,0,bbref_war,False,False
byrdsa01,byrdsa01,Samuel Byrd,CF,"LF,RF",Golden Era (1920-1941),1932,1929,1929,1936,NYY,NYY,1901.0,1700,465,38,17.0,198,178.0,8,R,0.277,0.354,0.144,0.092,0.107,32.6,49.7,58.6,36.7,30.0,23.8,D,C,C+,D+,D,D-,61.8,Uncommon,False,False,0,0,0,bbref_war,False,False
heathcl01,heathcl01,Cliff Heathcote,RF,CF,Golden Era (1920-1941),1926,1926,1918,1932,CHC,CHC,4832.0,4443,1222,42,191.0,367,325.0,17,L,0.279,0.336,0.099,0.072,0.075,35.5,22.9,33.1,54.0,61.9,64.0,D+,D-,D,C,B-,B-,61.8,Uncommon,False,False,0,0,0,bbref_war,False,False
ripplji01,ripplji01,Jimmy Ripple,RF,"CF,LF",Golden Era (1920-1941),1939,1936,1936,1943,SFG,SFG,1978.0,1809,510,28,7.0,156,89.0,9,L,0.282,0.343,0.113,0.045,0.079,37.3,32.9,36.6,76.6,31.0,40.6,D+,D,D+,B+,D,C-,61.8,Uncommon,False,False,0,0,0,bbref_war,False,False
cruiswa01,cruiswa01,Walton Cruise,LF,"CF,RF",Golden Era (1920-1941),1920,1921,1914,1924,ATL,ATL,2571.0,2321,644,30,49.0,238,250.0,11,L,0.287,0.36,0.118,0.095,0.096,42.5,33.2,51.0,34.6,47.6,32.7,C-,D,C,D,C,D,61.6,Uncommon,False,False,0,0,0,bbref_war,False,False
crutcji01,crutcji01,Jimmie Crutchfield,CF,"LF,RF",Golden Era (1920-1941),1935,1936,1930,1945,NLB,NLB,2230.0,2064,544,6,48.0,156,5.0,17,L,0.281,0.339,0.077,0.002,0.077,35.1,15.7,35.8,93.7,51.6,53.3,D+,F,D+,A,C,C,61.6,Uncommon,True,False,4,0,0,bbref_war,False,False
evansjo01,evansjo01,Joe Evans,LF,"3B,CF,RF",Golden Era (1920-1941),1919,1920,1915,1925,CLE,CLE,2258.0,2043,529,3,67.0,212,152.0,11,R,0.288,0.355,0.083,0.056,0.092,41.3,16.8,46.8,67.6,57.1,42.8,C-,F,C,B,C+,C-,61.6,Uncommon,False,False,0,0,0,bbref_war,False,False
harribu01,harribu01,Bucky Harris,2B,,Golden Era (1920-1941),1924,1923,1919,1931,WSH,WSH,5307.0,4736,1297,9,167.0,472,310.0,12,R,0.282,0.36,0.085,0.057,0.087,39.8,10.8,43.3,66.7,66.9,56.3,D+,F,C-,B,B,C+,61.6,Uncommon,False,False,0,0,0,bbref_war,False,False
lackeob01,lackeob01,Obie Lackey,2B,"3B,SS",Golden Era (1920-1941),1936,1936,1929,1943,NLB,NLB,714.0,673,186,6,8.0,40,3.0,12,R,0.292,0.328,0.099,0.0,0.05,35.5,36.9,26.5,78.4,35.1,38.5,D+,D+,D,B+,D+,D+,61.6,Uncommon,False,False,0,0,0,bbref_war,False,False
mcallge01,mcallge01,George McAllister,1B,,Golden Era (1920-1941),1929,1927,1923,1934,NLB,NLB,2237.0,2025,537,11,32.0,201,0.0,13,L,0.279,0.348,0.088,0.0,0.09,34.4,18.5,45.3,99.2,43.7,40.1,D,F,C,A+,C-,C-,61.5,Uncommon,False,False,0,0,0,bbref_war,False,False
clevedu01,clevedu01,Duke Cleveland,RF,"CF,LF",Golden Era (1920-1941),1942,1941,1938,1947,NLB,NLB,681.0,613,170,2,19.0,63,7.0,9,L,0.282,0.357,0.069,0.008,0.097,32.1,22.0,48.1,81.3,48.6,44.7,D,D-,C,A-,C,C-,61.4,Uncommon,True,False,1,0,0,bbref_war,False,False
